user_id,signup_date,acquisition_channel,country,device_type,user_segment,experiment_group,activated,purchased
41619,2024-03-29,paid,UK,desktop,price_sensitive,control,False,False
41620,2024-03-05,organic,India,desktop,price_sensitive,treatment,False,False
41621,2024-06-02,paid,US,mobile,casual,control,False,False
41622,2024-01-21,paid,India,mobile,power,treatment,False,False
41623,2024-08-20,paid,India,mobile,casual,treatment,False,False
41624,2024-05-31,organic,UK,desktop,price_sensitive,control,False,False
41625,2024-08-18,organic,US,desktop,price_sensitive,treatment,False,False
41626,2024-01-16,organic,India,desktop,casual,control,False,False
41627,2024-06-08,organic,India,mobile,casual,treatment,False,False
41628,2024-01-16,paid,India,mobile,casual,control,True,True
41629,2024-07-23,paid,India,desktop,power,control,False,False
41630,2024-02-11,referral,US,desktop,price_sensitive,treatment,True,False
41631,2024-06-08,paid,India,desktop,price_sensitive,control,False,False
41632,2024-06-26,organic,US,desktop,price_sensitive,treatment,False,False
41633,2024-02-10,paid,US,desktop,casual,treatment,True,False
41634,2024-04-17,referral,UK,desktop,casual,control,False,False
41635,2024-05-04,referral,UK,mobile,power,control,False,False
41636,2024-05-31,referral,India,mobile,power,control,False,False
41637,2024-01-13,referral,US,desktop,casual,treatment,True,True
41638,2024-07-21,organic,India,mobile,price_sensitive,treatment,False,False
41639,2024-03-19,organic,US,mobile,casual,treatment,True,False
41640,2024-05-17,paid,India,mobile,casual,control,False,False
41641,2024-02-11,paid,US,mobile,casual,control,False,False
41642,2024-06-17,organic,US,mobile,casual,control,False,False
41643,2024-04-30,organic,US,desktop,power,treatment,False,False
41644,2024-05-10,referral,UK,desktop,power,control,False,False
41645,2024-07-01,referral,US,desktop,casual,control,False,False
41646,2024-01-16,organic,US,mobile,casual,treatment,True,False
41647,2024-02-13,organic,US,mobile,casual,treatment,False,False
41648,2024-07-27,referral,India,desktop,power,treatment,False,False
41649,2024-08-04,paid,US,mobile,price_sensitive,control,True,False
41650,2024-06-06,paid,India,desktop,price_sensitive,treatment,False,False
41651,2024-08-26,organic,India,desktop,casual,control,False,False
41652,2024-04-30,paid,India,mobile,casual,treatment,False,False
41653,2024-08-14,organic,India,desktop,power,treatment,True,False
41654,2024-06-13,referral,India,mobile,price_sensitive,treatment,True,True
41655,2024-07-06,organic,US,desktop,price_sensitive,treatment,False,False
41656,2024-07-23,paid,India,mobile,power,control,False,False
41657,2024-01-24,paid,US,mobile,casual,treatment,False,False
41658,2024-08-17,paid,India,desktop,casual,treatment,False,False
41659,2024-01-26,organic,UK,mobile,power,treatment,False,False
41660,2024-02-27,paid,US,desktop,power,treatment,True,False
41661,2024-01-09,organic,UK,mobile,power,treatment,True,True
41662,2024-05-05,referral,India,mobile,power,control,False,False
41663,2024-07-07,organic,UK,mobile,casual,control,False,False
41664,2024-01-19,referral,UK,mobile,price_sensitive,control,False,False
41665,2024-01-28,paid,India,mobile,price_sensitive,treatment,True,False
41666,2024-05-14,organic,US,mobile,power,treatment,True,False
41667,2024-02-14,organic,UK,mobile,casual,control,True,False
41668,2024-08-01,referral,UK,desktop,power,control,False,False
41669,2024-05-07,organic,UK,mobile,power,treatment,False,False
41670,2024-04-03,paid,UK,mobile,casual,control,True,False
41671,2024-07-09,organic,US,desktop,casual,treatment,True,True
41672,2024-06-13,referral,US,mobile,power,control,False,False
41673,2024-01-16,paid,India,desktop,casual,control,False,False
41674,2024-08-15,referral,US,desktop,price_sensitive,control,True,True
41675,2024-01-05,referral,US,mobile,price_sensitive,control,False,False
41676,2024-06-05,paid,India,desktop,price_sensitive,treatment,False,False
41677,2024-02-21,organic,India,mobile,price_sensitive,control,True,False
41678,2024-05-30,organic,US,mobile,casual,treatment,True,True
41679,2024-01-06,organic,UK,mobile,price_sensitive,control,False,False
41680,2024-06-12,organic,US,mobile,price_sensitive,treatment,False,False
41681,2024-07-03,paid,India,desktop,price_sensitive,treatment,False,False
41682,2024-06-09,referral,US,mobile,casual,treatment,False,False
41683,2024-02-18,organic,India,mobile,price_sensitive,treatment,False,False
41684,2024-06-17,organic,US,mobile,price_sensitive,treatment,False,False
41685,2024-03-20,paid,India,mobile,power,control,True,False
41686,2024-07-01,referral,UK,mobile,price_sensitive,treatment,False,False
41687,2024-04-07,organic,India,desktop,power,treatment,True,False
41688,2024-04-16,organic,India,mobile,power,control,True,False
41689,2024-06-02,organic,India,mobile,casual,control,False,False
41690,2024-02-06,organic,India,mobile,price_sensitive,treatment,False,False
41691,2024-07-23,paid,India,mobile,casual,treatment,True,True
41692,2024-04-25,paid,UK,desktop,casual,control,False,False
41693,2024-01-17,referral,India,mobile,price_sensitive,control,False,False
41694,2024-08-11,referral,India,mobile,power,control,False,False
41695,2024-02-01,referral,US,desktop,power,control,True,True
41696,2024-06-04,paid,UK,mobile,casual,treatment,True,False
41697,2024-08-08,organic,India,desktop,price_sensitive,treatment,False,False
41698,2024-01-25,organic,US,desktop,casual,treatment,True,False
41699,2024-06-23,paid,US,desktop,power,control,True,False
41700,2024-01-22,referral,US,mobile,price_sensitive,treatment,False,False
41701,2024-08-06,paid,US,desktop,price_sensitive,control,False,False
41702,2024-03-01,referral,UK,desktop,price_sensitive,control,False,False
41703,2024-05-05,organic,India,mobile,price_sensitive,treatment,False,False
41704,2024-02-13,organic,US,mobile,casual,treatment,True,True
41705,2024-04-11,paid,UK,desktop,casual,treatment,False,False
41706,2024-01-20,referral,India,mobile,power,control,True,True
41707,2024-04-18,paid,US,mobile,price_sensitive,control,False,False
41708,2024-06-26,organic,US,desktop,price_sensitive,treatment,False,False
41709,2024-03-28,organic,US,mobile,price_sensitive,treatment,False,False
41710,2024-06-23,organic,US,mobile,price_sensitive,treatment,False,False
41711,2024-02-16,paid,US,desktop,casual,control,False,False
41712,2024-07-18,organic,India,mobile,price_sensitive,control,False,False
41713,2024-02-20,paid,India,mobile,power,treatment,False,False
41714,2024-07-01,paid,US,desktop,power,treatment,True,False
41715,2024-07-24,paid,India,mobile,power,control,False,False
41716,2024-02-08,paid,UK,mobile,power,control,False,False
41717,2024-01-14,paid,UK,mobile,price_sensitive,control,True,False
41718,2024-07-15,organic,UK,mobile,power,control,True,True
41719,2024-06-23,organic,US,desktop,price_sensitive,control,False,False
41720,2024-01-21,organic,US,mobile,price_sensitive,treatment,False,False
41721,2024-05-22,organic,India,mobile,power,control,True,False
41722,2024-04-09,organic,India,desktop,price_sensitive,treatment,False,False
41723,2024-04-06,organic,UK,desktop,power,treatment,True,True
41724,2024-07-27,organic,US,desktop,casual,control,True,False
41725,2024-07-30,paid,UK,mobile,casual,control,False,False
41726,2024-01-01,referral,US,mobile,price_sensitive,control,True,False
41727,2024-07-26,referral,US,desktop,power,control,True,True
41728,2024-04-18,referral,India,mobile,power,treatment,False,False
41729,2024-03-22,paid,India,desktop,casual,treatment,False,False
41730,2024-05-17,referral,US,mobile,casual,treatment,False,False
41731,2024-05-30,paid,US,mobile,price_sensitive,control,True,False
41732,2024-01-18,paid,US,mobile,price_sensitive,control,False,False
41733,2024-02-27,paid,UK,mobile,power,control,True,False
41734,2024-05-05,organic,India,desktop,casual,control,False,False
41735,2024-03-13,organic,UK,desktop,casual,treatment,True,False
41736,2024-04-19,organic,US,mobile,power,treatment,True,False
41737,2024-08-09,paid,US,mobile,casual,control,True,False
41738,2024-07-23,paid,US,mobile,price_sensitive,control,True,False
41739,2024-02-21,referral,India,mobile,casual,treatment,False,False
41740,2024-08-10,referral,UK,mobile,price_sensitive,treatment,False,False
41741,2024-02-15,organic,US,desktop,price_sensitive,treatment,True,False
41742,2024-04-16,referral,US,mobile,price_sensitive,treatment,False,False
41743,2024-01-13,paid,US,desktop,casual,control,False,False
41744,2024-04-05,organic,US,mobile,price_sensitive,treatment,True,True
41745,2024-01-17,paid,India,mobile,price_sensitive,control,True,False
41746,2024-03-07,organic,India,mobile,price_sensitive,treatment,False,False
41747,2024-03-01,organic,US,desktop,price_sensitive,control,True,False
41748,2024-03-05,paid,UK,desktop,price_sensitive,control,False,False
41749,2024-06-29,paid,US,mobile,power,treatment,False,False
41750,2024-05-12,organic,US,mobile,price_sensitive,treatment,False,False
41751,2024-06-08,referral,UK,mobile,casual,treatment,True,True
41752,2024-03-29,paid,US,desktop,price_sensitive,control,False,False
41753,2024-06-21,organic,India,desktop,price_sensitive,treatment,True,False
41754,2024-02-25,paid,India,desktop,casual,treatment,True,False
41755,2024-01-05,paid,US,desktop,power,control,False,False
41756,2024-04-10,paid,US,mobile,price_sensitive,treatment,False,False
41757,2024-03-27,referral,India,desktop,power,treatment,False,False
41758,2024-07-22,organic,India,mobile,power,control,False,False
41759,2024-06-10,paid,India,mobile,power,control,True,True
41760,2024-03-01,paid,US,desktop,price_sensitive,treatment,False,False
41761,2024-08-02,paid,US,mobile,price_sensitive,control,False,False
41762,2024-07-26,organic,India,desktop,price_sensitive,treatment,False,False
41763,2024-07-08,paid,US,desktop,power,treatment,True,False
41764,2024-03-09,referral,UK,mobile,casual,control,True,False
41765,2024-03-03,paid,UK,mobile,price_sensitive,control,False,False
41766,2024-02-13,referral,US,desktop,power,control,False,False
41767,2024-08-26,organic,US,mobile,power,treatment,False,False
41768,2024-01-28,organic,US,desktop,price_sensitive,control,False,False
41769,2024-07-16,organic,US,mobile,price_sensitive,control,True,False
41770,2024-01-13,paid,India,mobile,power,control,False,False
41771,2024-06-19,referral,US,mobile,price_sensitive,treatment,True,False
41772,2024-01-30,referral,India,mobile,price_sensitive,control,True,False
41773,2024-06-02,organic,India,mobile,casual,treatment,True,False
41774,2024-07-27,paid,US,mobile,power,treatment,True,False
41775,2024-03-03,referral,US,desktop,power,treatment,True,False
41776,2024-03-13,organic,US,desktop,power,control,True,True
41777,2024-02-26,paid,UK,mobile,power,treatment,False,False
41778,2024-03-04,referral,UK,mobile,casual,control,False,False
41779,2024-07-26,referral,India,mobile,power,treatment,True,False
41780,2024-06-25,organic,US,mobile,power,control,True,True
41781,2024-02-21,organic,US,mobile,casual,control,True,False
41782,2024-03-03,paid,India,mobile,price_sensitive,treatment,False,False
41783,2024-07-28,referral,US,desktop,casual,treatment,True,False
41784,2024-05-20,paid,US,mobile,power,treatment,False,False
41785,2024-04-02,paid,US,mobile,power,control,False,False
41786,2024-04-16,referral,UK,mobile,price_sensitive,treatment,True,False
41787,2024-04-18,paid,US,mobile,casual,treatment,False,False
41788,2024-03-28,paid,India,mobile,price_sensitive,treatment,True,False
41789,2024-02-14,organic,UK,desktop,casual,treatment,True,True
41790,2024-04-17,organic,India,mobile,price_sensitive,treatment,True,False
41791,2024-02-15,organic,US,mobile,power,treatment,True,False
41792,2024-03-17,organic,US,desktop,price_sensitive,control,False,False
41793,2024-08-04,referral,US,mobile,casual,control,False,False
41794,2024-06-17,organic,India,desktop,price_sensitive,control,False,False
41795,2024-02-15,organic,India,mobile,price_sensitive,treatment,False,False
41796,2024-05-08,paid,US,mobile,price_sensitive,treatment,True,True
41797,2024-07-19,paid,US,mobile,power,control,True,True
41798,2024-07-14,paid,India,mobile,price_sensitive,control,False,False
41799,2024-04-01,paid,India,mobile,price_sensitive,treatment,True,False
41800,2024-01-12,organic,US,mobile,price_sensitive,treatment,False,False
41801,2024-03-28,organic,US,desktop,price_sensitive,control,False,False
41802,2024-08-25,organic,US,desktop,casual,treatment,True,False
41803,2024-03-13,referral,India,mobile,casual,control,False,False
41804,2024-06-11,paid,US,mobile,power,treatment,True,False
41805,2024-04-11,organic,US,mobile,price_sensitive,treatment,True,False
41806,2024-04-08,paid,US,mobile,casual,control,True,False
41807,2024-06-09,paid,US,mobile,power,treatment,False,False
41808,2024-02-27,organic,India,mobile,price_sensitive,treatment,False,False
41809,2024-05-07,paid,US,desktop,casual,control,False,False
41810,2024-04-26,organic,UK,desktop,price_sensitive,treatment,True,True
41811,2024-02-04,organic,UK,mobile,power,treatment,False,False
41812,2024-06-22,referral,US,mobile,price_sensitive,control,False,False
41813,2024-03-24,organic,India,mobile,power,treatment,False,False
41814,2024-03-06,paid,US,mobile,power,control,True,False
41815,2024-06-20,organic,India,mobile,price_sensitive,treatment,True,False
41816,2024-01-26,paid,US,desktop,casual,control,False,False
41817,2024-02-11,organic,India,mobile,power,control,True,False
41818,2024-03-17,organic,US,mobile,price_sensitive,control,False,False
41819,2024-01-30,organic,US,mobile,power,treatment,False,False
41820,2024-04-25,referral,US,desktop,power,treatment,False,False
41821,2024-06-08,referral,India,desktop,price_sensitive,control,False,False
41822,2024-02-05,organic,US,desktop,casual,treatment,False,False
41823,2024-01-19,organic,UK,mobile,price_sensitive,control,True,True
41824,2024-01-22,paid,US,desktop,price_sensitive,control,False,False
41825,2024-03-05,paid,US,desktop,power,control,True,False
41826,2024-02-26,paid,India,desktop,price_sensitive,treatment,True,False
41827,2024-01-11,paid,US,mobile,price_sensitive,treatment,False,False
41828,2024-01-26,paid,US,mobile,casual,control,False,False
41829,2024-06-24,organic,US,mobile,power,treatment,True,False
41830,2024-01-19,organic,India,mobile,price_sensitive,treatment,False,False
41831,2024-03-23,referral,India,desktop,casual,treatment,True,False
41832,2024-05-19,paid,UK,mobile,power,treatment,True,False
41833,2024-03-07,referral,US,mobile,casual,control,False,False
41834,2024-02-25,paid,US,mobile,price_sensitive,treatment,False,False
41835,2024-01-18,paid,India,mobile,casual,control,False,False
41836,2024-04-22,paid,US,mobile,casual,treatment,True,False
41837,2024-01-05,organic,US,desktop,price_sensitive,control,False,False
41838,2024-04-21,organic,UK,mobile,price_sensitive,control,False,False
41839,2024-05-31,referral,India,mobile,price_sensitive,control,False,False
41840,2024-07-24,organic,UK,mobile,power,treatment,False,False
41841,2024-04-24,organic,India,mobile,price_sensitive,treatment,True,False
